lokasi,harga,jenis_properti,jumlah_kamar_tidur,jumlah_kamar_mandi,garasi,luas_tanah,luas_bangunan
"Medan Helvetia, Medan",20.125428838008972,Rumah,3.0,2.0,0.0,4.727387818712341,4.727387818712341
"Medan Johor, Medan",19.79439632539704,Rumah,2.0,1.0,0.0,4.290459441148391,4.007333185232471
"Medan Timur, Medan",19.806975107572256,Rumah,2.0,2.0,0.0,4.442651256490317,3.9318256327243257
"Medan Sunggal, Medan",19.33697147982652,Rumah,2.0,1.0,1.0,4.663439094112067,4.2626798770413155
"Medan Johor, Medan",20.985630102183134,Rumah,4.0,3.0,1.0,4.442651256490317,4.836281906951478
"Medan Timur, Medan",19.673443715304877,Rumah,2.0,1.0,1.0,3.8918202981106265,4.204692619390966
"Medan Timur, Medan",19.23161096461314,Rumah,2.0,1.0,1.0,4.330733340286331,4.330733340286331
"Medan Barat, Medan",20.560746908625106,Rumah,6.0,4.0,0.0,5.25227342804663,5.303304908059076
"Medan Petisah, Medan",20.59543246657289,Rumah,0.0,3.0,1.0,4.343805421853684,4.875197323201151
"Medan Selayang, Medan",20.36659089443625,Rumah,3.0,2.0,0.0,4.51085950651685,4.51085950651685
"Medan Timur, Medan",20.530893945511075,Ruko,0.0,3.0,0.0,3.8066624897703196,4.890349128221754
"Medan Selayang, Medan",20.322788271841823,Rumah,3.0,2.0,1.0,4.795790545596741,4.2626798770413155
"Medan Marelan, Medan",19.95754796570217,Rumah,2.0,2.0,0.0,4.442651256490317,4.02535169073515
"Medan Marelan, Medan",19.275096076363752,Rumah,2.0,1.0,1.0,4.442651256490317,4.007333185232471
"Medan Sunggal, Medan",21.821878125947855,Rumah,4.0,5.0,0.0,5.7899601708972535,6.066108090103747
"Medan Timur, Medan",21.74571676500867,Ruko,0.0,0.0,0.0,5.198497031265826,5.953243334287785
"Medan Timur, Medan",20.29248292239242,Rumah,2.0,2.0,0.0,4.290459441148391,4.3694478524670215
"Medan Tembung, Medan",20.21244021484709,Rumah,3.0,2.0,1.0,4.04305126783455,4.795790545596741
"Medan Kota, Medan",20.330223250318287,Rumah,2.0,2.0,0.0,4.219507705176107,4.532599493153256
"Medan Johor, Medan",20.125428838008972,Rumah,2.0,2.0,1.0,4.653960350157523,4.276666119016055
"Medan Johor, Medan",19.673443715304877,Rumah,2.0,4.0,0.0,4.290459441148391,4.290459441148391
"Medan Tembung, Medan",20.435583765827964,Rumah,3.0,2.0,0.0,3.8918202981106265,4.709530201312334
"Medan Polonia, Medan",21.770584831577846,Ruko,0.0,6.0,0.0,4.859812404361672,5.953243334287785
"Medan Sunggal, Medan",22.29188175506859,Ruko,0.0,2.0,0.0,5.517452896464707,5.081404364984463
"Medan Barat, Medan",22.181880859878486,Rumah,4.0,4.0,0.0,5.176149732573829,4.859812404361672
"Medan Baru, Medan",22.33270374958051,Rumah,3.0,6.0,0.0,5.081404364984463,5.820082930352362
"Medan Selayang, Medan",20.21244021484709,Rumah,2.0,2.0,0.0,4.418840607796598,4.394449154672439
"Medan Amplas, Medan",20.330223250318287,Rumah,2.0,2.0,0.0,4.219507705176107,4.532599493153256
"Medan Johor, Medan",20.21244021484709,Rumah,3.0,2.0,1.0,4.442651256490317,4.51085950651685
"Medan Perjuangan, Medan",20.125428838008972,Rumah,0.0,0.0,0.0,3.713572066704308,4.61512051684126
"Medan Timur, Medan",20.570114658617737,Rumah,3.0,3.0,1.0,4.110873864173311,4.61512051684126
"Medan Barat, Medan",21.12873094572124,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Timur, Medan",20.178538663228878,Rumah,3.0,2.0,0.0,4.007333185232471,4.2626798770413155
"Medan Johor, Medan",20.606732021814054,Ruko,0.0,2.0,0.0,4.174387269895637,5.303304908059076
"Medan Area, Medan",19.755681813316283,Rumah,4.0,4.0,1.0,5.484796933490655,5.351858133476067
"Medan Sunggal, Medan",20.601098204102147,Rumah,3.0,2.0,1.0,4.6913478822291435,4.406719247264253
"Medan Timur, Medan",19.999659450963613,Rumah,3.0,1.0,0.0,4.110873864173311,4.007333185232471
"Medan Amplas, Medan",20.671972543611492,Rumah,3.0,2.0,1.0,4.418840607796598,4.276666119016055
"Medan Sunggal, Medan",20.985630102183134,Ruko,0.0,3.0,0.0,4.394449154672439,5.017279836814924
"Medan Johor, Medan",21.639556569220566,Rumah,0.0,0.0,1.0,4.919980925828125,4.919980925828125
"Medan Petisah, Medan",21.416413018006356,Rumah,4.0,3.0,0.0,5.3981627015177525,4.867534450455582
"Medan Perjuangan, Medan",21.639556569220566,Rumah,0.0,2.0,0.0,4.553876891600541,4.394449154672439
"Medan Kota, Medan",23.431316038115288,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Petisah, Medan",22.109560198316302,Rumah,4.0,3.0,0.0,6.582025138892826,4.890349128221754
"Medan Sunggal, Medan",21.416413018006356,Rumah,3.0,3.0,0.0,5.081404364984463,5.5254529391317835
"Medan Sunggal, Medan",21.416413018006356,Rumah,3.0,3.0,0.0,5.081404364984463,5.5254529391317835
"Medan Maimun, Medan",20.468373588607943,Rumah,3.0,2.0,1.0,4.532599493153256,4.59511985013459
"Medan Perjuangan, Medan",21.193269466817146,Rumah,6.0,3.0,2.0,5.918893854273146,6.293419278846481
"Medan Marelan, Medan",21.253894088596816,Ruko,0.0,3.0,0.0,4.653960350157523,5.25227342804663
"Medan Johor, Medan",19.79439632539704,Rumah,0.0,0.0,0.0,4.663439094112067,3.9318256327243257
"Medan Maimun, Medan",21.193269466817146,Ruko,0.0,3.0,0.0,4.110873864173311,5.241747015059643
"Medan Sunggal, Medan",21.511723197765228,Rumah,4.0,4.0,0.0,5.638354669333745,5.707110264748875
"Medan Tembung, Medan",21.465203182151978,Ruko,0.0,3.0,0.0,4.48863636973214,5.303304908059076
"Medan Helvetia, Medan",19.79439632539704,Rumah,3.0,1.0,0.0,4.02535169073515,4.110873864173311
"Medan Johor, Medan",19.989296663949546,Rumah,2.0,2.0,1.0,4.59511985013459,3.9318256327243257
"Medan Sunggal, Medan",19.79439632539704,Rumah,2.0,1.0,0.0,4.442651256490317,3.9318256327243257
"Medan Selayang, Medan",21.12873094572124,Rumah,5.0,3.0,0.0,4.787491742782046,5.049856007249537
"Medan Selayang, Medan",20.020068322553165,Rumah,2.0,1.0,0.0,4.574710978503383,3.9318256327243257
"Medan Selayang, Medan",20.359422404967916,Rumah,3.0,2.0,0.0,4.204692619390966,4.394449154672439
"Medan Tembung, Medan",20.650695145186845,Rumah,2.0,3.0,1.0,3.784189633918261,4.330733340286331
"Medan Tembung, Medan",19.6146032154551,Rumah,2.0,1.0,0.0,4.442651256490317,4.442651256490317
"Medan Selayang, Medan",20.435583765827964,Rumah,3.0,3.0,1.0,4.406719247264253,4.51085950651685
"Medan Sunggal, Medan",20.078908822460658,Rumah,2.0,1.0,1.0,4.574710978503383,3.9318256327243257
"Medan Area, Medan",21.416413018006356,Ruko,0.0,4.0,0.0,4.110873864173311,5.484796933490655
"Medan Helvetia, Medan",21.416413018006356,Ruko,0.0,4.0,0.0,4.394449154672439,5.638354669333745
"Medan Tembung, Medan",19.316768772590635,Rumah,3.0,2.0,0.0,3.9318256327243257,4.61512051684126
"Medan Baru, Medan",20.985630102183134,Rumah,3.0,3.0,1.0,4.51085950651685,4.836281906951478
"Medan Selayang, Medan",20.61233427735645,Rumah,3.0,3.0,1.0,4.330733340286331,4.61512051684126
"Medan Baru, Medan",22.515025306341133,Rumah,5.0,3.0,0.0,6.156978985585555,5.726847747587197
"Medan Johor, Medan",20.818576017659826,Rumah,3.0,2.0,1.0,5.081404364984463,5.262690188904886
"Medan Deli, Medan",21.556174960316298,Rumah,3.0,2.0,0.0,4.51085950651685,4.110873864173311
"Medan Timur, Medan",22.428013929366653,Ruko,0.0,4.0,0.0,5.017279836814924,6.398594934535208
"Medan Sunggal, Medan",20.29248292239242,Rumah,2.0,2.0,0.0,4.394449154672439,5.198497031265826
"Medan Sunggal, Medan",21.870668290101413,Rumah,6.0,5.0,0.0,6.53813982376767,6.175867270105761
"Medan Sunggal, Medan",21.12873094572124,Ruko,0.0,2.0,0.0,4.8283137373023015,5.739792912179234
"Medan Sunggal, Medan",21.282881625453264,Ruko,0.0,0.0,0.0,4.174387269895637,5.332718793265369
"Medan Maimun, Medan",19.867599729241633,Rumah,4.0,2.0,1.0,4.23410650459726,4.795790545596741
"Medan Maimun, Medan",19.867599729241633,Rumah,4.0,2.0,1.0,4.23410650459726,4.110873864173311
"Medan Maimun, Medan",19.867599729241633,Rumah,4.0,2.0,1.0,4.23410650459726,4.110873864173311
"Medan Barat, Medan",22.181880859878486,Rumah,5.0,4.0,1.0,5.1298987149230735,4.890349128221754
"Medan Kota, Medan",21.976028805727495,Rumah,4.0,2.0,0.0,6.142037405587356,5.342334251964811
"Medan Barat, Medan",23.165612872402573,Rumah,6.0,8.0,0.0,5.517452896464707,6.395261598115449
"Medan Baru, Medan",23.025850930040455,Rumah,5.0,6.0,1.0,5.820082930352362,6.159095388491933
"Medan Tuntungan, Medan",19.801962565761276,Rumah,2.0,1.0,1.0,4.290459441148391,3.9318256327243257
"Medan Helvetia, Medan",21.90192083359575,Rumah,3.0,2.0,2.0,4.976733742420574,4.663439094112067
"Medan Area, Medan",20.161146920547257,Rumah,2.0,2.0,0.0,5.14166355650266,5.14166355650266
"Medan Sunggal, Medan",21.639556569220566,Ruko,0.0,1.0,0.0,5.484796933490655,5.771441123130016
"Medan Selayang, Medan",22.33270374958051,Ruko,0.0,5.0,0.0,5.517452896464707,6.2166061010848646
"Medan Timur, Medan",20.143447343479185,Rumah,2.0,2.0,1.0,3.713572066704308,4.442651256490317
"Medan Selayang, Medan",22.802707378751247,Ruko,0.0,2.0,0.0,6.26530121273771,5.860786223465865
"Medan Maimun, Medan",22.109560198316302,Ruko,0.0,4.0,0.0,4.859812404361672,5.953243334287785
"Medan Kota, Medan",21.752885254484713,Rumah,5.0,4.0,2.0,5.384495062789089,5.707110264748875
"Medan Barat, Medan",22.33270374958051,Apartemen,2.0,2.0,0.0,4.624972813284271,4.624972813284271
"Medan Kota, Medan",22.802707378751247,Apartemen,4.0,5.0,0.0,5.707110264748875,5.707110264748875
"Medan Barat, Medan",21.242059630956817,Rumah,0.0,0.0,0.0,4.430816798843313,5.337538079701318
"Medan Tembung, Medan",20.500122286882203,Rumah,0.0,1.0,0.0,4.110873864173311,4.61512051684126
"Medan Helvetia, Medan",20.125428838008972,Rumah,3.0,2.0,0.0,4.553876891600541,4.174387269895637
"Medan Timur, Medan",21.821878125947855,Rumah,3.0,2.0,0.0,5.247024072160486,5.648974238161206
"Medan Helvetia, Medan",20.818576017659826,Ruko,0.0,3.0,0.0,4.51085950651685,4.927253685157205
"Medan Maimun, Medan",23.942141661854613,Rumah,4.0,3.0,0.0,6.55250788703459,5.993961427306569
"Medan Petisah, Medan",20.72326583794641,Ruko,0.0,2.0,0.0,4.290459441148391,5.147494476813453
"Medan Perjuangan, Medan",21.639556569220566,Rumah,6.0,3.0,0.0,5.049856007249537,5.049856007249537
"Medan Tembung, Medan",20.405811607534588,Ruko,0.0,2.0,0.0,4.060443010546419,4.7535901911063645
"Medan Johor, Medan",20.606732021814054,Rumah,3.0,2.0,0.0,4.51085950651685,4.51085950651685
"Medan Johor, Medan",21.12873094572124,Ruko,0.0,3.0,0.0,4.174387269895637,5.262690188904886
"Medan Maimun, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.174387269895637,5.198497031265826
"Medan Selayang, Medan",19.74243658660135,Apartemen,1.0,1.0,0.0,3.2188758248682006,3.2188758248682006
"Medan Barat, Medan",20.59543246657289,Apartemen,1.0,1.0,0.0,3.4965075614664802,3.4965075614664802
"Medan Johor, Medan",19.806975107572256,Rumah,2.0,2.0,0.0,3.8066624897703196,4.48863636973214
"Medan Barat, Medan",21.511723197765228,Ruko,0.0,3.0,0.0,3.8066624897703196,5.176149732573829
"Medan Petisah, Medan",20.94640938906062,Rumah,8.0,3.0,0.0,4.290459441148391,5.37989735354046
"Medan Sunggal, Medan",22.33270374958051,Ruko,0.0,3.0,0.0,5.484796933490655,6.329720905522696
"Medan Petisah, Medan",20.94640938906062,Rumah,12.0,3.0,0.0,4.174387269895637,5.017279836814924
"Medan Marelan, Medan",20.500122286882203,Rumah,3.0,3.0,0.0,5.123963979403259,4.2626798770413155
"Medan Helvetia, Medan",21.09482939406855,Rumah,3.0,3.0,1.0,4.23410650459726,4.795790545596741
"Medan Perjuangan, Medan",21.976028805727495,Ruko,0.0,1.0,0.0,4.976733742420574,6.091309882077698
"Medan Helvetia, Medan",21.09482939406855,Rumah,3.0,3.0,0.0,4.23410650459726,4.574710978503383
"Medan Timur, Medan",20.500122286882203,Rumah,2.0,2.0,0.0,4.174387269895637,4.859812404361672
"Medan Timur, Medan",20.125428838008972,Rumah,2.0,1.0,0.0,4.1588830833596715,4.454347296253507
"Medan Petisah, Medan",21.09482939406855,Rumah,3.0,3.0,0.0,4.23410650459726,4.574710978503383
"Medan Helvetia, Medan",20.125428838008972,Rumah,2.0,1.0,1.0,4.477336814478207,4.2626798770413155
"Medan Petisah, Medan",20.59543246657289,Rumah,3.0,4.0,1.0,4.343805421853684,5.262690188904886
"Medan Timur, Medan",21.511723197765228,Rumah,3.0,3.0,1.0,4.51085950651685,5.420534999272286
"Medan Area, Medan",21.02337043013749,Rumah,2.0,2.0,1.0,4.653960350157523,5.303304908059076
"Medan Sunggal, Medan",21.22404112546496,Rumah,3.0,2.0,1.0,5.37989735354046,5.707110264748875
"Medan Baru, Medan",21.193269466817146,Apartemen,2.0,1.0,0.0,4.189654742026425,4.189654742026425
"Medan Kota, Medan",21.12873094572124,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Kota, Medan",21.12873094572124,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Helvetia, Medan",20.435583765827964,Rumah,2.0,3.0,1.0,4.290459441148391,4.875197323201151
"Medan Denai, Medan",20.107079699374445,Rumah,2.0,1.0,0.0,4.007333185232471,4.007333185232471
"Medan Johor, Medan",19.806975107572256,Rumah,2.0,2.0,0.0,3.8066624897703196,4.48863636973214
"Medan Baru, Medan",21.12873094572124,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Tuntungan, Medan",19.673443715304877,Rumah,1.0,1.0,0.0,4.912654885736052,3.6109179126442243
"Medan Johor, Medan",19.33697147982652,Rumah,2.0,1.0,0.0,4.574710978503383,3.8501476017100584
"Medan Baru, Medan",19.48539148439307,Rumah,3.0,3.0,0.0,5.950642552587727,4.795790545596741
"Medan Deli, Medan",21.4887336795511,Ruko,0.0,3.0,0.0,4.127134385045092,5.3706380281276624
"Medan Selayang, Medan",20.316800230006166,Rumah,3.0,3.0,0.0,4.442651256490317,4.48863636973214
"Medan Barat, Medan",21.12873094572124,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Deli, Medan",22.69734686310731,Rumah,0.0,0.0,0.0,4.795790545596741,6.133398042996649
"Medan Timur, Medan",21.12873094572124,Rumah,0.0,0.0,0.0,4.51085950651685,4.110873864173311
"Medan Deli, Medan",22.181880859878486,Rumah,0.0,0.0,0.0,5.111987788356544,5.802118375377063
"Medan Tuntungan, Medan",21.193269466817146,Rumah,3.0,2.0,0.0,4.795790545596741,5.303304908059076
"Medan Sunggal, Medan",21.311052502404085,Ruko,0.0,2.0,0.0,4.174387269895637,5.262690188904886
"Medan Kota, Medan",22.134252810900577,Ruko,0.0,0.0,0.0,4.5217885770490405,4.543294782270004
"Medan Johor, Medan",20.818576017659826,Rumah,3.0,2.0,0.0,4.442651256490317,4.61512051684126
"Medan Denai, Medan",20.9055873945737,Rumah,2.0,2.0,3.0,5.484796933490655,5.14166355650266
"Medan Kota, Medan",20.790924486354804,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Barat, Medan",21.02337043013749,Rumah,3.0,3.0,2.0,4.859812404361672,5.953243334287785
"Medan Kota, Medan",21.253894088596816,Rumah,1.0,2.0,0.0,4.6913478822291435,4.653960350157523
"Medan Maimun, Medan",20.36659089443625,Ruko,0.0,2.0,0.0,4.290459441148391,4.762173934797756
"Medan Barat, Medan",22.390972657693165,Apartemen,3.0,3.0,0.0,4.955827057601261,4.955827057601261
"Medan Tembung, Medan",20.446193944925906,Rumah,3.0,2.0,0.0,4.204692619390966,4.574710978503383
"Medan Helvetia, Medan",22.109560198316302,Rumah,3.0,3.0,0.0,6.898714534329988,4.795790545596741
"Medan Timur, Medan",21.639556569220566,Apartemen,3.0,3.0,0.0,4.983606621708336,4.983606621708336
"Medan Baru, Medan",23.264867830489695,Rumah,6.0,4.0,1.0,6.075346031088684,5.820082930352362
"Medan Barat, Medan",22.109560198316302,Rumah,1.0,3.0,0.0,4.51085950651685,5.8888779583328805
"Medan Barat, Medan",22.109560198316302,Ruko,0.0,3.0,0.0,4.5217885770490405,5.8888779583328805
"Medan Timur, Medan",21.821878125947855,Ruko,0.0,0.0,0.0,4.574710978503383,5.081404364984463
"Medan Johor, Medan",20.21244021484709,Rumah,0.0,0.0,0.0,4.51085950651685,4.442651256490317
"Medan Selayang, Medan",20.349299397351107,Rumah,3.0,2.0,1.0,4.51085950651685,4.394449154672439
"Medan Sunggal, Medan",21.311052502404085,Apartemen,1.0,1.0,0.0,4.356708826689592,4.356708826689592
"Medan Baru, Medan",20.030118658386467,Rumah,2.0,1.0,0.0,4.574710978503383,3.9318256327243257
"Medan Helvetia, Medan",20.125428838008972,Rumah,2.0,1.0,0.0,4.51085950651685,4.110873864173311
"Medan Johor, Medan",20.560746908625106,Rumah,3.0,3.0,1.0,4.727387818712341,4.795790545596741
"Medan Timur, Medan",21.282881625453264,Rumah,4.0,4.0,1.0,6.0063531596017325,5.929589143389895
"Medan Sunggal, Medan",20.985630102183134,Rumah,3.0,3.0,1.0,5.455321115357702,5.3981627015177525
"Medan Sunggal, Medan",20.21244021484709,Rumah,3.0,2.0,1.0,5.1298987149230735,4.51085950651685
"Medan Timur, Medan",21.821878125947855,Ruko,0.0,3.0,0.0,4.532599493153256,5.54907608489522
"Medan Deli, Medan",19.673443715304877,Rumah,2.0,1.0,0.0,4.2626798770413155,4.2626798770413155
"Medan Helvetia, Medan",20.125428838008972,Rumah,2.0,1.0,0.0,4.477336814478207,4.2626798770413155
"Medan Deli, Medan",19.33697147982652,Rumah,2.0,1.0,0.0,4.727387818712341,4.51085950651685
"Medan Helvetia, Medan",19.999659450963613,Rumah,3.0,2.0,1.0,4.51085950651685,4.51085950651685
"Medan Timur, Medan",21.821878125947855,Ruko,0.0,3.0,0.0,4.532599493153256,5.262690188904886
"Medan Selayang, Medan",20.330223250318287,Rumah,2.0,3.0,0.0,4.30406509320417,4.51085950651685
"Medan Petisah, Medan",20.671972543611492,Rumah,2.0,1.0,0.0,4.812184355372417,4.61512051684126
"Medan Helvetia, Medan",21.193269466817146,Rumah,3.0,2.0,0.0,4.574710978503383,4.204692619390966
"Medan Sunggal, Medan",20.560746908625106,Rumah,3.0,3.0,0.0,4.442651256490317,4.007333185232471
"Medan Kota, Medan",22.109560198316302,Ruko,0.0,2.0,0.0,5.262690188904886,5.771441123130016
"Medan Area, Medan",20.21244021484709,Rumah,2.0,2.0,0.0,4.290459441148391,4.543294782270004
"Medan Johor, Medan",21.821878125947855,Rumah,5.0,6.0,0.0,6.2166061010848646,5.198497031265826
"Medan Sunggal, Medan",20.601098204102147,Rumah,3.0,2.0,0.0,4.6913478822291435,4.406719247264253
"Medan Tembung, Medan",21.556174960316298,Ruko,0.0,3.0,0.0,4.532599493153256,5.476463551931511
"Medan Selayang, Medan",20.330223250318287,Rumah,2.0,3.0,0.0,3.8918202981106265,4.51085950651685
"Medan Tembung, Medan",20.337603357605015,Rumah,2.0,2.0,0.0,4.836281906951478,4.836281906951478
"Medan Petisah, Medan",20.617905322399697,Rumah,2.0,3.0,0.0,4.204692619390966,4.890349128221754
"Medan Helvetia, Medan",21.193269466817146,Rumah,3.0,2.0,0.0,4.574710978503383,4.204692619390966
"Medan Kota, Medan",21.511723197765228,Ruko,0.0,3.0,0.0,4.007333185232471,5.60947179518496
"Medan Selayang, Medan",22.08424239033842,Rumah,6.0,6.0,0.0,5.583496308781699,6.144185634125646
"Medan Area, Medan",22.05826690394191,Ruko,0.0,3.0,0.0,4.553876891600541,5.802118375377063
"Medan Tembung, Medan",20.560746908625106,Rumah,2.0,2.0,1.0,4.110873864173311,4.7535901911063645
"Medan Helvetia, Medan",21.391095210034887,Rumah,2.0,1.0,1.0,5.1298987149230735,5.170483995038151
"Medan Johor, Medan",20.069339371462824,Rumah,3.0,2.0,1.0,4.727387818712341,4.394449154672439
"Medan Johor, Medan",20.446193944925906,Rumah,3.0,3.0,1.0,4.330733340286331,4.61512051684126
"Medan Kota, Medan",21.05973807428191,Rumah,3.0,2.0,1.0,4.912654885736052,4.605170185988092
"Medan Kota, Medan",21.193269466817146,Rumah,4.0,3.0,0.0,4.859812404361672,5.262690188904886
"Medan Area, Medan",20.304715490809347,Rumah,0.0,0.0,0.0,4.6913478822291435,4.653960350157523
"Medan Baru, Medan",22.227343233944907,Rumah,6.0,2.0,1.0,6.082218910376446,4.948759890378168
"Medan Johor, Medan",22.03159865686686,Ruko,0.0,3.0,0.0,4.795790545596741,5.8888779583328805
"Medan Helvetia, Medan",19.92475814295086,Rumah,3.0,2.0,1.0,4.174387269895637,4.859812404361672
"Medan Helvetia, Medan",22.227343233944907,Rumah,5.0,2.0,1.0,6.501289670540389,6.226536669287466
"Medan Timur, Medan",20.47480447892996,Ruko,0.0,2.0,0.0,4.394449154672439,5.017279836814924
"Medan Tembung, Medan",21.311052502404085,Rumah,3.0,3.0,1.0,4.442651256490317,4.795790545596741
"Medan Perjuangan, Medan",20.337603357605015,Rumah,3.0,1.0,1.0,4.356708826689592,4.060443010546419
"Medan Amplas, Medan",20.435583765827964,Rumah,2.0,2.0,1.0,4.997212273764115,4.61512051684126
"Medan Selayang, Medan",20.29248292239242,Rumah,3.0,2.0,1.0,4.948759890378168,4.2626798770413155
"Medan Maimun, Medan",21.511723197765228,Ruko,0.0,2.0,0.0,4.04305126783455,5.2832037287379885
"Medan Timur, Medan",22.227343233944907,Ruko,0.0,9.0,0.0,5.3981627015177525,6.318968113746434
"Medan Kota, Medan",21.752885254484713,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Sunggal, Medan",20.697948029987764,Rumah,3.0,3.0,3.0,4.634728988229636,4.61512051684126
"Medan Kota, Medan",21.752885254484713,Rumah,3.0,3.0,1.0,4.174387269895637,5.262690188904886
"Medan Selayang, Medan",20.446193944925906,Rumah,3.0,3.0,1.0,4.948759890378168,4.61512051684126
"Medan Timur, Medan",20.47480447892996,Ruko,0.0,2.0,0.0,4.394449154672439,4.976733742420574
"Medan Timur, Medan",20.47480447892996,Ruko,0.0,2.0,0.0,4.394449154672439,5.017279836814924
"Medan Timur, Medan",20.47480447892996,Rumah,2.0,2.0,1.0,4.394449154672439,4.795790545596741
"Medan Denai, Medan",20.394761771363264,Rumah,0.0,0.0,0.0,3.8918202981106265,4.663439094112067
"Medan Sunggal, Medan",23.55647918106145,Rumah,5.0,2.0,0.0,5.081404364984463,5.5254529391317835
"Medan Johor, Medan",19.467999741741696,Rumah,2.0,1.0,1.0,4.290459441148391,3.9318256327243257
"Medan Perjuangan, Medan",20.671972543611492,Ruko,0.0,3.0,0.0,4.574710978503383,5.081404364984463
"Medan Kota, Medan",20.617905322399697,Rumah,3.0,2.0,0.0,5.41610040220442,4.61512051684126
"Medan Kota, Medan",20.72326583794641,Ruko,0.0,3.0,0.0,4.77912349311153,5.198497031265826
"Medan Johor, Medan",20.47480447892996,Rumah,3.0,2.0,0.0,4.204692619390966,4.574710978503383
"Medan Kota, Medan",21.416413018006356,Ruko,0.0,3.0,0.0,5.1298987149230735,5.707110264748875
"Medan Kota, Medan",20.209101313587148,Rumah,2.0,2.0,0.0,3.9889840465642745,4.532599493153256
